order_id,order_date,sku_id,category,channel,city,units_ordered,units_fulfilled,units_returned,selling_price_inr,gross_revenue_inr,commission_pct,commission_inr,net_revenue_inr,fulfillment_rate,fulfillment_status
ORD000957,2024-09-02,SKU017,Personal Care,Own Website,Mumbai,13,12,0,617.3,7407.6,0.02,148.15,7259.45,0.9629,Partial
ORD001315,2024-09-02,SKU022,Snacks,Amazon,Lucknow,16,15,0,414.2,6213.0,0.18,1118.34,5094.66,0.9595,Partial
ORD002313,2024-09-02,SKU005,Staples,Own Website,Chennai,2,1,0,225.23,225.23,0.02,4.5,220.73,0.9501,Partial
ORD001529,2024-09-02,SKU015,Personal Care,Flipkart,Bengaluru,47,42,2,464.63,19514.46,0.15,2927.17,16587.29,0.9071,Partial
ORD001439,2024-09-02,SKU017,Personal Care,Modern Trade,Delhi,235,209,12,617.3,129015.7,0.1,12901.57,116114.13,0.8898,Partial
ORD000108,2024-09-02,SKU039,Beverages,Amazon,Bengaluru,24,23,0,645.14,14838.22,0.18,2670.88,12167.34,0.9589,Partial
ORD000227,2024-09-02,SKU032,Beverages,Flipkart,Ahmedabad,24,21,0,242.42,5090.82,0.15,763.62,4327.2,0.9114,Partial
ORD001260,2024-09-02,SKU031,Beverages,Amazon,Pune,14,12,0,433.59,5203.08,0.18,936.55,4266.53,0.9239,Partial
ORD001375,2024-09-03,SKU042,Household,Modern Trade,Ahmedabad,256,241,12,142.84,34424.44,0.1,3442.44,30982.0,0.9419,Partial
ORD000697,2024-09-03,SKU028,Snacks,Amazon,Surat,11,10,0,487.67,4876.7,0.18,877.81,3998.89,0.9938,Partial
ORD001829,2024-09-03,SKU041,Household,Amazon,Kolkata,67,64,3,190.11,12167.04,0.18,2190.07,9976.97,0.9652,Partial
ORD001326,2024-09-05,SKU019,Personal Care,Amazon,Chennai,7,6,0,315.95,1895.7,0.18,341.23,1554.47,0.9671,Partial
ORD000977,2024-09-05,SKU045,Household,Own Website,Pune,16,15,0,172.4,2586.0,0.02,51.72,2534.28,0.9928,Partial
ORD000902,2024-09-05,SKU005,Staples,Own Website,Delhi,20,19,0,225.23,4279.37,0.02,85.59,4193.78,0.9965,Partial
ORD000312,2024-09-05,SKU024,Snacks,Modern Trade,Kolkata,226,203,6,312.26,63388.78,0.1,6338.88,57049.9,0.9021,Partial
ORD001385,2024-09-05,SKU037,Beverages,Own Website,Bengaluru,9,8,0,189.18,1513.44,0.02,30.27,1483.17,0.9557,Partial
ORD002186,2024-09-05,SKU033,Beverages,Flipkart,Bengaluru,23,21,0,617.04,12957.84,0.15,1943.68,11014.16,0.9343,Partial
ORD000746,2024-09-06,SKU037,Beverages,Modern Trade,Bengaluru,116,103,4,189.18,19485.54,0.1,1948.55,17536.99,0.8889,Partial
ORD001768,2024-09-06,SKU019,Personal Care,Own Website,Bengaluru,19,18,1,315.95,5687.1,0.02,113.74,5573.36,0.9627,Partial
ORD001625,2024-09-06,SKU027,Snacks,Flipkart,Mumbai,19,17,0,299.97,5099.49,0.15,764.92,4334.57,0.9283,Partial
ORD002577,2024-09-06,SKU029,Snacks,Flipkart,Ahmedabad,28,26,0,405.47,10542.22,0.15,1581.33,8960.89,0.9481,Partial
ORD000347,2024-09-06,SKU030,Snacks,Modern Trade,Delhi,376,366,10,380.27,139178.82,0.1,13917.88,125260.94,0.9746,Partial
ORD000569,2024-09-06,SKU037,Beverages,Flipkart,Bengaluru,56,54,2,189.18,10215.72,0.15,1532.36,8683.36,0.98,Partial
ORD000646,2024-09-07,SKU037,Beverages,Own Website,Bengaluru,2,1,0,189.18,189.18,0.02,3.78,185.4,0.9584,Partial
ORD002556,2024-09-07,SKU031,Beverages,Modern Trade,Ahmedabad,220,187,7,433.59,81081.33,0.1,8108.13,72973.2,0.853,Partial
ORD001309,2024-09-07,SKU027,Snacks,Own Website,Chennai,16,15,0,299.97,4499.55,0.02,89.99,4409.56,0.9766,Partial
ORD000772,2024-09-08,SKU040,Beverages,Flipkart,Bengaluru,29,27,1,280.51,7573.77,0.15,1136.07,6437.7,0.9516,Partial
ORD001839,2024-09-08,SKU020,Personal Care,Flipkart,Mumbai,63,57,3,591.63,33722.91,0.15,5058.44,28664.47,0.9186,Partial
ORD002501,2024-09-08,SKU010,Staples,Own Website,Kolkata,16,15,0,382.98,5744.7,0.02,114.89,5629.81,0.986,Partial
ORD000490,2024-09-09,SKU043,Household,Amazon,Mumbai,83,77,3,334.12,25727.24,0.18,4630.9,21096.34,0.9352,Partial
ORD002290,2024-09-09,SKU038,Beverages,Amazon,Surat,43,41,1,365.85,14999.85,0.18,2699.97,12299.88,0.9662,Partial
ORD000807,2024-09-09,SKU050,Household,Modern Trade,Hyderabad,151,147,7,217.14,31919.58,0.1,3191.96,28727.62,0.9745,Partial
ORD000437,2024-09-09,SKU025,Snacks,Modern Trade,Jaipur,501,452,13,305.53,138099.56,0.1,13809.96,124289.6,0.9024,Partial
ORD001279,2024-09-10,SKU041,Household,Flipkart,Chennai,9,8,0,190.11,1520.88,0.15,228.13,1292.75,0.9176,Partial
ORD000727,2024-09-10,SKU035,Beverages,Amazon,Delhi,55,53,2,689.23,36529.19,0.18,6575.25,29953.94,0.9721,Partial
ORD000937,2024-09-11,SKU037,Beverages,Own Website,Mumbai,1,0,0,189.18,0.0,0.02,0.0,0.0,0.9565,Stockout
ORD000165,2024-09-11,SKU005,Staples,Own Website,Mumbai,17,16,0,225.23,3603.68,0.02,72.07,3531.61,0.9964,Partial
ORD002539,2024-09-11,SKU022,Snacks,Flipkart,Delhi,23,22,0,414.2,9112.4,0.15,1366.86,7745.54,1.0,Partial
ORD001140,2024-09-12,SKU017,Personal Care,Amazon,Mumbai,22,20,1,617.3,12346.0,0.18,2222.28,10123.72,0.9431,Partial
ORD002440,2024-09-12,SKU045,Household,Modern Trade,Delhi,350,334,16,172.4,57581.6,0.1,5758.16,51823.44,0.9567,Partial
ORD001434,2024-09-13,SKU048,Household,Own Website,Ahmedabad,11,10,0,166.91,1669.1,0.02,33.38,1635.72,0.9722,Partial
ORD002532,2024-09-14,SKU048,Household,Amazon,Mumbai,78,77,3,166.91,12852.07,0.18,2313.37,10538.7,0.9935,Partial
ORD002154,2024-09-14,SKU039,Beverages,Flipkart,Chandigarh,33,29,1,645.14,18709.06,0.15,2806.36,15902.7,0.9047,Partial
ORD002346,2024-09-14,SKU013,Personal Care,Amazon,Jaipur,14,13,0,411.63,5351.19,0.18,963.21,4387.98,0.9861,Partial
ORD000254,2024-09-14,SKU046,Household,Flipkart,Bengaluru,21,20,1,290.1,5802.0,0.15,870.3,4931.7,0.9805,Partial
ORD002447,2024-09-14,SKU011,Personal Care,Amazon,Mumbai,6,5,0,709.94,3549.7,0.18,638.95,2910.75,0.9809,Partial
ORD002482,2024-09-15,SKU013,Personal Care,Flipkart,Bengaluru,54,53,3,411.63,21816.39,0.15,3272.46,18543.93,0.9969,Partial
ORD002069,2024-09-15,SKU041,Household,Amazon,Jaipur,31,29,1,190.11,5513.19,0.18,992.37,4520.82,0.962,Partial
ORD002136,2024-09-15,SKU018,Personal Care,Flipkart,Mumbai,11,10,0,313.71,3137.1,0.15,470.56,2666.54,0.9977,Partial
ORD000561,2024-09-16,SKU050,Household,Modern Trade,Delhi,264,254,12,217.14,55153.56,0.1,5515.36,49638.2,0.9628,Partial
ORD001802,2024-09-16,SKU037,Beverages,Own Website,Jaipur,14,13,0,189.18,2459.34,0.02,49.19,2410.15,0.9715,Partial
ORD002263,2024-09-16,SKU009,Staples,Amazon,Jaipur,65,62,1,152.97,9484.14,0.18,1707.15,7776.99,0.9595,Partial
ORD000480,2024-09-16,SKU004,Staples,Amazon,Mumbai,46,44,0,377.44,16607.36,0.18,2989.32,13618.04,0.9782,Partial
ORD002289,2024-09-17,SKU010,Staples,Amazon,Kochi,7,6,0,382.98,2297.88,0.18,413.62,1884.26,0.984,Partial
ORD001728,2024-09-17,SKU018,Personal Care,Amazon,Mumbai,74,69,4,313.71,21645.99,0.18,3896.28,17749.71,0.9327,Partial
ORD001209,2024-09-17,SKU032,Beverages,Flipkart,Bengaluru,52,48,1,242.42,11636.16,0.15,1745.42,9890.74,0.929,Partial
ORD001716,2024-09-18,SKU009,Staples,Flipkart,Hyderabad,5,4,0,152.97,611.88,0.15,91.78,520.1,0.9532,Partial
ORD001229,2024-09-18,SKU004,Staples,Own Website,Bengaluru,5,4,0,377.44,1509.76,0.02,30.2,1479.56,0.98,Partial
ORD002299,2024-09-19,SKU047,Household,Flipkart,Bengaluru,25,23,1,151.23,3478.29,0.15,521.74,2956.55,0.9204,Partial
ORD002315,2024-09-19,SKU036,Beverages,Flipkart,Hyderabad,6,5,0,357.08,1785.4,0.15,267.81,1517.59,0.9734,Partial
ORD001896,2024-09-19,SKU009,Staples,Amazon,Hyderabad,43,41,0,152.97,6271.77,0.18,1128.92,5142.85,0.9668,Partial
ORD001509,2024-09-20,SKU045,Household,Amazon,Bengaluru,15,14,0,172.4,2413.6,0.18,434.45,1979.15,0.9474,Partial
ORD001940,2024-09-20,SKU025,Snacks,Amazon,Chennai,62,57,1,305.53,17415.21,0.18,3134.74,14280.47,0.9245,Partial
ORD000870,2024-09-20,SKU012,Personal Care,Amazon,Mumbai,49,47,2,363.72,17094.84,0.18,3077.07,14017.77,0.9596,Partial
ORD000398,2024-09-20,SKU009,Staples,Amazon,Delhi,17,16,0,152.97,2447.52,0.18,440.55,2006.97,0.9497,Partial
ORD000802,2024-09-20,SKU017,Personal Care,Own Website,Kolkata,15,14,0,617.3,8642.2,0.02,172.84,8469.36,0.9779,Partial
ORD000404,2024-09-21,SKU048,Household,Own Website,Bengaluru,5,4,0,166.91,667.64,0.02,13.35,654.29,0.9719,Partial
ORD001971,2024-09-21,SKU011,Personal Care,Own Website,Kolkata,14,13,0,709.94,9229.22,0.02,184.58,9044.64,0.9716,Partial
ORD001403,2024-09-21,SKU026,Snacks,Own Website,Kolkata,5,4,0,359.69,1438.76,0.02,28.78,1409.98,0.967,Partial
ORD001576,2024-09-21,SKU027,Snacks,Flipkart,Mumbai,39,35,1,299.97,10498.95,0.15,1574.84,8924.11,0.9067,Partial
ORD001376,2024-09-22,SKU050,Household,Flipkart,Delhi,42,38,1,217.14,8251.32,0.15,1237.7,7013.62,0.9158,Partial
ORD000824,2024-09-22,SKU001,Staples,Flipkart,Mumbai,45,44,0,329.76,14509.44,0.15,2176.42,12333.02,0.9877,Partial
ORD001118,2024-09-23,SKU002,Staples,Modern Trade,Pune,381,339,6,164.7,55833.3,0.1,5583.33,50249.97,0.8904,Partial
ORD002086,2024-09-23,SKU042,Household,Own Website,Pune,12,11,0,142.84,1571.24,0.02,31.42,1539.82,0.9688,Partial
ORD000484,2024-09-23,SKU029,Snacks,Flipkart,Chennai,33,31,0,405.47,12569.57,0.15,1885.44,10684.13,0.9398,Partial
ORD000775,2024-09-24,SKU008,Staples,Flipkart,Chennai,22,21,0,483.06,10144.26,0.15,1521.64,8622.62,0.9961,Partial
ORD002193,2024-09-24,SKU039,Beverages,Amazon,Lucknow,13,12,0,645.14,7741.68,0.18,1393.5,6348.18,0.9424,Partial
ORD001892,2024-09-24,SKU010,Staples,Amazon,Surat,20,19,0,382.98,7276.62,0.18,1309.79,5966.83,0.9554,Partial
ORD001941,2024-09-24,SKU039,Beverages,Own Website,Delhi,10,9,0,645.14,5806.26,0.02,116.13,5690.13,0.9702,Partial
ORD000799,2024-09-24,SKU002,Staples,Amazon,Bengaluru,33,32,0,164.7,5270.4,0.18,948.67,4321.73,0.9868,Partial
ORD000843,2024-09-25,SKU023,Snacks,Flipkart,Ahmedabad,51,46,1,377.41,17360.86,0.15,2604.13,14756.73,0.9206,Partial
ORD002302,2024-09-25,SKU037,Beverages,Amazon,Delhi,37,34,1,189.18,6432.12,0.18,1157.78,5274.34,0.927,Partial
ORD000343,2024-09-26,SKU022,Snacks,Amazon,Bengaluru,36,33,0,414.2,13668.6,0.18,2460.35,11208.25,0.9284,Partial
ORD001418,2024-09-26,SKU005,Staples,Flipkart,Surat,11,10,0,225.23,2252.3,0.15,337.84,1914.46,0.9966,Partial
ORD002597,2024-09-26,SKU006,Staples,Flipkart,Hyderabad,47,45,0,388.68,17490.6,0.15,2623.59,14867.01,0.9592,Partial
ORD002413,2024-09-26,SKU027,Snacks,Amazon,Delhi,66,62,1,299.97,18598.14,0.18,3347.67,15250.47,0.9455,Partial
ORD002553,2024-09-27,SKU034,Beverages,Flipkart,Bengaluru,30,28,1,208.36,5834.08,0.15,875.11,4958.97,0.9639,Partial
ORD001099,2024-09-27,SKU012,Personal Care,Flipkart,Pune,35,32,1,363.72,11639.04,0.15,1745.86,9893.18,0.9381,Partial
ORD001104,2024-09-27,SKU013,Personal Care,Amazon,Delhi,24,23,1,411.63,9467.49,0.18,1704.15,7763.34,0.9991,Partial
ORD000154,2024-09-27,SKU026,Snacks,Flipkart,Pune,33,30,0,359.69,10790.7,0.15,1618.6,9172.1,0.9265,Partial
ORD001330,2024-09-27,SKU033,Beverages,Own Website,Mumbai,9,8,0,617.04,4936.32,0.02,98.73,4837.59,0.9614,Partial
ORD000428,2024-09-27,SKU033,Beverages,Amazon,Surat,76,74,2,617.04,45660.96,0.18,8218.97,37441.99,0.9784,Partial
ORD000127,2024-09-28,SKU022,Snacks,Flipkart,Mumbai,9,8,0,414.2,3313.6,0.15,497.04,2816.56,0.9525,Partial
ORD001232,2024-09-28,SKU038,Beverages,Own Website,Bengaluru,14,13,0,365.85,4756.05,0.02,95.12,4660.93,0.9703,Partial
ORD001601,2024-09-28,SKU033,Beverages,Flipkart,Bengaluru,18,17,0,617.04,10489.68,0.15,1573.45,8916.23,0.9766,Partial
ORD001466,2024-09-29,SKU038,Beverages,Amazon,Delhi,55,54,2,365.85,19755.9,0.18,3556.06,16199.84,0.9861,Partial
ORD000749,2024-09-29,SKU010,Staples,Amazon,Delhi,16,14,0,382.98,5361.72,0.18,965.11,4396.61,0.9248,Partial
ORD001347,2024-09-29,SKU013,Personal Care,Flipkart,Hyderabad,37,34,2,411.63,13995.42,0.15,2099.31,11896.11,0.9311,Partial
ORD001116,2024-09-29,SKU020,Personal Care,Modern Trade,Delhi,283,266,15,591.63,157373.58,0.1,15737.36,141636.22,0.9429,Partial
ORD001494,2024-09-30,SKU049,Household,Flipkart,Hyderabad,42,39,1,141.9,5534.1,0.15,830.12,4703.98,0.9425,Partial
ORD000831,2024-09-30,SKU005,Staples,Amazon,Delhi,45,43,0,225.23,9684.89,0.18,1743.28,7941.61,0.9591,Partial
ORD001221,2024-10-01,SKU041,Household,Modern Trade,Delhi,743,660,33,190.11,125472.6,0.1,12547.26,112925.34,0.8896,Partial
ORD000207,2024-10-01,SKU035,Beverages,Amazon,Bengaluru,114,106,4,689.23,73058.38,0.18,13150.51,59907.87,0.9375,Partial
ORD000443,2024-10-01,SKU028,Snacks,Modern Trade,Pune,442,396,11,487.67,193117.32,0.1,19311.73,173805.59,0.8963,Partial
ORD000020,2024-10-01,SKU007,Staples,Amazon,Kolkata,9,8,0,166.2,1329.6,0.18,239.33,1090.27,0.9273,Partial
ORD000929,2024-10-01,SKU001,Staples,Amazon,Delhi,108,107,2,329.76,35284.32,0.18,6351.18,28933.14,0.9937,Partial
ORD001875,2024-10-02,SKU023,Snacks,Amazon,Mumbai,82,75,2,377.41,28305.75,0.18,5095.04,23210.71,0.9222,Partial
ORD000530,2024-10-02,SKU014,Personal Care,Own Website,Mumbai,9,8,0,476.88,3815.04,0.02,76.3,3738.74,0.9633,Partial
ORD001201,2024-10-02,SKU048,Household,Own Website,Mumbai,9,8,0,166.91,1335.28,0.02,26.71,1308.57,0.9805,Partial
ORD001181,2024-10-02,SKU001,Staples,Flipkart,Kolkata,68,64,1,329.76,21104.64,0.15,3165.7,17938.94,0.9415,Partial
ORD000472,2024-10-03,SKU019,Personal Care,Own Website,Lucknow,18,17,1,315.95,5371.15,0.02,107.42,5263.73,0.983,Partial
ORD002163,2024-10-03,SKU017,Personal Care,Flipkart,Pune,27,25,1,617.3,15432.5,0.15,2314.88,13117.62,0.9401,Partial
ORD002395,2024-10-03,SKU048,Household,Flipkart,Bengaluru,58,57,2,166.91,9513.87,0.15,1427.08,8086.79,0.9886,Partial
ORD002322,2024-10-03,SKU015,Personal Care,Own Website,Chennai,22,21,1,464.63,9757.23,0.02,195.14,9562.09,0.9846,Partial
ORD001556,2024-10-03,SKU041,Household,Amazon,Bengaluru,94,86,4,190.11,16349.46,0.18,2942.9,13406.56,0.9253,Partial
ORD000317,2024-10-04,SKU047,Household,Amazon,Bengaluru,120,115,5,151.23,17391.45,0.18,3130.46,14260.99,0.9638,Partial
ORD000514,2024-10-04,SKU004,Staples,Amazon,Mumbai,104,97,1,377.44,36611.68,0.18,6590.1,30021.58,0.9328,Partial
ORD000501,2024-10-04,SKU004,Staples,Modern Trade,Jaipur,570,545,10,377.44,205704.8,0.1,20570.48,185134.32,0.9573,Partial
ORD001086,2024-10-04,SKU038,Beverages,Own Website,Chennai,29,28,1,365.85,10243.8,0.02,204.88,10038.92,0.9714,Partial
ORD002115,2024-10-05,SKU046,Household,Flipkart,Kolkata,9,8,0,290.1,2320.8,0.15,348.12,1972.68,0.9561,Partial
ORD001244,2024-10-05,SKU043,Household,Flipkart,Pune,82,77,3,334.12,25727.24,0.15,3859.09,21868.15,0.9508,Partial
ORD000104,2024-10-05,SKU032,Beverages,Amazon,Delhi,23,21,0,242.42,5090.82,0.18,916.35,4174.47,0.9252,Partial
ORD000759,2024-10-06,SKU006,Staples,Own Website,Ahmedabad,28,27,0,388.68,10494.36,0.02,209.89,10284.47,0.9894,Partial
ORD000026,2024-10-06,SKU021,Snacks,Amazon,Ahmedabad,142,140,4,205.54,28775.6,0.18,5179.61,23595.99,0.9872,Partial
ORD002216,2024-10-07,SKU010,Staples,Own Website,Delhi,23,21,0,382.98,8042.58,0.02,160.85,7881.73,0.9519,Partial
ORD000290,2024-10-07,SKU001,Staples,Flipkart,Ahmedabad,50,45,0,329.76,14839.2,0.15,2225.88,12613.32,0.9041,Partial
ORD000356,2024-10-07,SKU050,Household,Flipkart,Delhi,78,70,3,217.14,15199.8,0.15,2279.97,12919.83,0.904,Partial
ORD002531,2024-10-08,SKU001,Staples,Flipkart,Bengaluru,23,22,0,329.76,7254.72,0.15,1088.21,6166.51,0.99,Partial
ORD001921,2024-10-08,SKU017,Personal Care,Amazon,Delhi,134,130,7,617.3,80249.0,0.18,14444.82,65804.18,0.9718,Partial
ORD000184,2024-10-09,SKU002,Staples,Modern Trade,Bengaluru,244,234,4,164.7,38539.8,0.1,3853.98,34685.82,0.96,Partial
ORD000734,2024-10-09,SKU040,Beverages,Own Website,Pune,18,17,0,280.51,4768.67,0.02,95.37,4673.3,0.9807,Partial
ORD001011,2024-10-09,SKU001,Staples,Own Website,Bengaluru,7,6,0,329.76,1978.56,0.02,39.57,1938.99,0.9531,Partial
ORD000434,2024-10-09,SKU030,Snacks,Own Website,Kolkata,5,4,0,380.27,1521.08,0.02,30.42,1490.66,0.9874,Partial
ORD002333,2024-10-10,SKU037,Beverages,Amazon,Ahmedabad,17,16,0,189.18,3026.88,0.18,544.84,2482.04,0.9527,Partial
ORD000798,2024-10-10,SKU005,Staples,Flipkart,Kolkata,100,97,1,225.23,21847.31,0.15,3277.1,18570.21,0.9767,Partial
ORD002517,2024-10-11,SKU023,Snacks,Flipkart,Kolkata,97,91,2,377.41,34344.31,0.15,5151.65,29192.66,0.9427,Partial
ORD000339,2024-10-11,SKU039,Beverages,Own Website,Pune,9,8,0,645.14,5161.12,0.02,103.22,5057.9,0.9619,Partial
ORD001343,2024-10-11,SKU032,Beverages,Flipkart,Kolkata,103,93,3,242.42,22545.06,0.15,3381.76,19163.3,0.9107,Partial
ORD002138,2024-10-12,SKU037,Beverages,Flipkart,Hyderabad,53,52,2,189.18,9837.36,0.15,1475.6,8361.76,0.9908,Partial
ORD001757,2024-10-13,SKU003,Staples,Amazon,Delhi,23,22,0,126.79,2789.38,0.18,502.09,2287.29,0.9686,Partial
ORD001457,2024-10-13,SKU048,Household,Flipkart,Mumbai,81,76,3,166.91,12685.16,0.15,1902.77,10782.39,0.9469,Partial
ORD000021,2024-10-13,SKU018,Personal Care,Own Website,Kolkata,6,5,0,313.71,1568.55,0.02,31.37,1537.18,0.9738,Partial
ORD000829,2024-10-13,SKU021,Snacks,Flipkart,Delhi,57,56,1,205.54,11510.24,0.15,1726.54,9783.7,0.9831,Partial
ORD002542,2024-10-14,SKU016,Personal Care,Amazon,Mumbai,16,15,0,630.07,9451.05,0.18,1701.19,7749.86,0.9841,Partial
ORD000288,2024-10-15,SKU041,Household,Flipkart,Jaipur,16,14,0,190.11,2661.54,0.15,399.23,2262.31,0.9277,Partial
ORD000296,2024-10-15,SKU004,Staples,Amazon,Lucknow,21,20,0,377.44,7548.8,0.18,1358.78,6190.02,0.9727,Partial
ORD000150,2024-10-15,SKU029,Snacks,Flipkart,Mumbai,14,13,0,405.47,5271.11,0.15,790.67,4480.44,0.9483,Partial
ORD001525,2024-10-16,SKU012,Personal Care,Modern Trade,Lucknow,794,736,44,363.72,267697.92,0.1,26769.79,240928.13,0.9279,Partial
ORD001295,2024-10-16,SKU025,Snacks,Amazon,Bengaluru,114,111,3,305.53,33913.83,0.18,6104.49,27809.34,0.9811,Partial
ORD001119,2024-10-16,SKU022,Snacks,Amazon,Kolkata,28,27,0,414.2,11183.4,0.18,2013.01,9170.39,0.9927,Partial
ORD001071,2024-10-17,SKU039,Beverages,Flipkart,Kolkata,68,65,2,645.14,41934.1,0.15,6290.12,35643.98,0.9669,Partial
ORD001421,2024-10-17,SKU002,Staples,Flipkart,Mumbai,46,45,0,164.7,7411.5,0.15,1111.72,6299.78,0.9922,Partial
ORD001294,2024-10-17,SKU028,Snacks,Amazon,Hyderabad,31,29,0,487.67,14142.43,0.18,2545.64,11596.79,0.9567,Partial
ORD002241,2024-10-17,SKU042,Household,Amazon,Pune,26,25,1,142.84,3571.0,0.18,642.78,2928.22,0.9997,Partial
ORD002540,2024-10-18,SKU027,Snacks,Own Website,Mumbai,24,23,0,299.97,6899.31,0.02,137.99,6761.32,0.9785,Partial
ORD001599,2024-10-18,SKU043,Household,Amazon,Kolkata,126,118,5,334.12,39426.16,0.18,7096.71,32329.45,0.9417,Partial
ORD001482,2024-10-19,SKU044,Household,Amazon,Delhi,54,51,2,143.81,7334.31,0.18,1320.18,6014.13,0.9452,Partial
ORD000323,2024-10-19,SKU037,Beverages,Own Website,Kolkata,23,22,0,189.18,4161.96,0.02,83.24,4078.72,0.9741,Partial
ORD002490,2024-10-19,SKU040,Beverages,Flipkart,Nagpur,23,22,0,280.51,6171.22,0.15,925.68,5245.54,0.9632,Partial
ORD000526,2024-10-19,SKU010,Staples,Amazon,Bengaluru,57,52,1,382.98,19914.96,0.18,3584.69,16330.27,0.9275,Partial
ORD001157,2024-10-20,SKU034,Beverages,Flipkart,Delhi,34,32,1,208.36,6667.52,0.15,1000.13,5667.39,0.9559,Partial
ORD000698,2024-10-20,SKU035,Beverages,Flipkart,Delhi,91,89,3,689.23,61341.47,0.15,9201.22,52140.25,0.9805,Partial
ORD000414,2024-10-21,SKU034,Beverages,Flipkart,Mumbai,37,34,1,208.36,7084.24,0.15,1062.64,6021.6,0.9355,Partial
ORD000478,2024-10-21,SKU013,Personal Care,Amazon,Ahmedabad,102,96,5,411.63,39516.48,0.18,7112.97,32403.51,0.9475,Partial
ORD001192,2024-10-21,SKU016,Personal Care,Flipkart,Bengaluru,87,85,5,630.07,53555.95,0.15,8033.39,45522.56,0.984,Partial
ORD001915,2024-10-22,SKU034,Beverages,Amazon,Bengaluru,97,91,3,208.36,18960.76,0.18,3412.94,15547.82,0.9454,Partial
ORD000155,2024-10-22,SKU014,Personal Care,Flipkart,Pune,64,61,3,476.88,29089.68,0.15,4363.45,24726.23,0.9608,Partial
ORD000204,2024-10-22,SKU050,Household,Flipkart,Mumbai,97,94,4,217.14,20411.16,0.15,3061.67,17349.49,0.9789,Partial
ORD001531,2024-10-24,SKU032,Beverages,Modern Trade,Bengaluru,605,538,21,242.42,130421.96,0.1,13042.2,117379.76,0.8903,Partial
ORD000139,2024-10-24,SKU027,Snacks,Amazon,Delhi,144,142,4,299.97,42595.74,0.18,7667.23,34928.51,0.9908,Partial
ORD001398,2024-10-25,SKU020,Personal Care,Flipkart,Mumbai,96,92,5,591.63,54429.96,0.15,8164.49,46265.47,0.9677,Partial
ORD000683,2024-10-25,SKU030,Snacks,Amazon,Pune,73,71,2,380.27,26999.17,0.18,4859.85,22139.32,0.9826,Partial
ORD000638,2024-10-25,SKU008,Staples,Amazon,Chennai,36,34,0,483.06,16424.04,0.18,2956.33,13467.71,0.9639,Partial
ORD002228,2024-10-25,SKU025,Snacks,Modern Trade,Delhi,816,731,21,305.53,223342.43,0.1,22334.24,201008.19,0.8965,Partial
ORD001196,2024-10-25,SKU031,Beverages,Amazon,Mumbai,17,16,0,433.59,6937.44,0.18,1248.74,5688.7,0.961,Partial
ORD002282,2024-10-26,SKU042,Household,Own Website,Ahmedabad,27,25,1,142.84,3571.0,0.02,71.42,3499.58,0.9606,Partial
ORD001648,2024-10-26,SKU019,Personal Care,Own Website,Pune,7,6,0,315.95,1895.7,0.02,37.91,1857.79,0.9988,Partial
ORD002147,2024-10-26,SKU050,Household,Amazon,Kolkata,74,72,3,217.14,15634.08,0.18,2814.13,12819.95,0.9832,Partial
ORD002043,2024-10-27,SKU015,Personal Care,Amazon,Surat,31,30,1,464.63,13938.9,0.18,2509.0,11429.9,0.99,Partial
ORD000687,2024-10-27,SKU032,Beverages,Amazon,Delhi,44,41,1,242.42,9939.22,0.18,1789.06,8150.16,0.9491,Partial
ORD000315,2024-10-27,SKU026,Snacks,Own Website,Pune,18,17,0,359.69,6114.73,0.02,122.29,5992.44,0.9561,Partial
ORD002118,2024-10-27,SKU015,Personal Care,Amazon,Hyderabad,22,20,1,464.63,9292.6,0.18,1672.67,7619.93,0.9203,Partial
ORD000721,2024-10-27,SKU001,Staples,Own Website,Mumbai,39,37,0,329.76,12201.12,0.02,244.02,11957.1,0.9642,Partial
ORD001176,2024-10-27,SKU036,Beverages,Amazon,Mumbai,103,98,3,357.08,34993.84,0.18,6298.89,28694.95,0.9597,Partial
ORD001080,2024-10-27,SKU004,Staples,Amazon,Nagpur,127,118,2,377.44,44537.92,0.18,8016.83,36521.09,0.9293,Partial
ORD002132,2024-10-28,SKU035,Beverages,Own Website,Hyderabad,23,22,0,689.23,15163.06,0.02,303.26,14859.8,0.9625,Partial
ORD002032,2024-10-29,SKU010,Staples,Modern Trade,Kolkata,646,621,12,382.98,237830.58,0.1,23783.06,214047.52,0.9621,Partial
ORD001122,2024-10-29,SKU040,Beverages,Amazon,Ahmedabad,118,111,4,280.51,31136.61,0.18,5604.59,25532.02,0.9411,Partial
ORD000463,2024-10-30,SKU038,Beverages,Amazon,Mumbai,22,20,0,365.85,7317.0,0.18,1317.06,5999.94,0.945,Partial
ORD000185,2024-10-30,SKU030,Snacks,Amazon,Hyderabad,25,23,0,380.27,8746.21,0.18,1574.32,7171.89,0.9549,Partial
ORD000911,2024-10-30,SKU018,Personal Care,Amazon,Lucknow,24,23,1,313.71,7215.33,0.18,1298.76,5916.57,0.9886,Partial
ORD001173,2024-10-30,SKU031,Beverages,Flipkart,Mumbai,80,72,2,433.59,31218.48,0.15,4682.77,26535.71,0.9068,Partial
ORD001551,2024-10-30,SKU038,Beverages,Amazon,Kolkata,37,35,1,365.85,12804.75,0.18,2304.86,10499.89,0.9499,Partial
ORD001417,2024-10-30,SKU050,Household,Flipkart,Pune,78,74,3,217.14,16068.36,0.15,2410.25,13658.11,0.9494,Partial
