po_id,supplier_id,sku_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,defect_qty,unit_cost_inr,po_value_inr,delay_days,po_status,fill_rate,defect_rate,is_delayed,is_cancelled,order_month,order_quarter,order_year
PO01507,SUP012,SKU036,2023-10-25,2023-11-10,,1484,0,0,205.71,305273.64,,Cancelled,0.0,0.0,0,1,2023-10,2023Q4,2023
PO01508,SUP012,SKU035,2023-07-01,2023-07-17,2023-07-16,3792,2688,200,369.67,1401788.64,0.0,Partial,0.7089,0.0744,0,0,2023-07,2023Q3,2023
PO01509,SUP012,SKU035,2024-03-08,2024-03-24,2024-03-22,3037,2250,278,369.67,1122687.79,0.0,Delivered,0.7409,0.1236,0,0,2024-03,2024Q1,2024
PO01510,SUP012,SKU038,2024-02-24,2024-03-11,2024-03-29,3589,2711,356,260.65,935472.85,18.0,Delivered,0.7554,0.1313,1,0,2024-02,2024Q1,2024
PO01511,SUP012,SKU034,2023-09-17,2023-10-03,2023-10-02,842,706,82,127.23,107127.66,0.0,Delivered,0.8385,0.1161,0,0,2023-09,2023Q3,2023
PO01512,SUP012,SKU035,2023-03-14,2023-03-30,2023-04-19,1044,769,111,369.67,385935.48,20.0,Partial,0.7366,0.1443,1,0,2023-03,2023Q1,2023
PO01513,SUP012,SKU032,2024-11-28,2024-12-14,2024-12-13,4893,3705,282,159.44,780139.92,0.0,Delivered,0.7572,0.0761,0,0,2024-11,2024Q4,2024
PO01514,SUP012,SKU038,2024-02-09,2024-02-25,2024-02-25,4579,3389,181,260.65,1193516.35,0.0,Delivered,0.7401,0.0534,0,0,2024-02,2024Q1,2024
PO01515,SUP012,SKU037,2023-04-22,2023-05-08,2023-05-25,2011,1441,81,125.09,251555.99,17.0,Delivered,0.7166,0.0562,1,0,2023-04,2023Q2,2023
PO01516,SUP012,SKU034,2024-09-22,2024-10-08,2024-10-07,836,696,102,127.23,106364.28,0.0,Delivered,0.8325,0.1466,0,0,2024-09,2024Q3,2024
PO01517,SUP012,SKU033,2023-11-22,2023-12-08,,558,0,0,326.65,182270.7,,Cancelled,0.0,0.0,0,1,2023-11,2023Q4,2023
PO01518,SUP012,SKU037,2023-12-16,2024-01-01,2024-01-11,3368,2668,148,125.09,421303.12,10.0,Delivered,0.7922,0.0555,1,0,2023-12,2023Q4,2023
PO01519,SUP012,SKU031,2023-06-06,2023-06-22,2023-06-22,2007,1656,202,263.69,529225.83,0.0,Partial,0.8251,0.122,0,0,2023-06,2023Q2,2023
PO01520,SUP012,SKU040,2024-03-27,2024-04-12,,1506,0,0,170.76,257164.56,,Cancelled,0.0,0.0,0,1,2024-03,2024Q1,2024
PO01521,SUP013,SKU049,2024-06-25,2024-07-03,2024-07-01,3101,2954,24,101.28,314069.28,0.0,Delivered,0.9526,0.0081,0,0,2024-06,2024Q2,2024
PO01522,SUP013,SKU041,2023-01-18,2023-01-26,2023-01-25,3534,3364,46,116.17,410544.78,0.0,Delivered,0.9519,0.0137,0,0,2023-01,2023Q1,2023
PO01523,SUP013,SKU047,2024-01-26,2024-02-03,,739,0,0,79.61,58831.79,,Cancelled,0.0,0.0,0,1,2024-01,2024Q1,2024
PO01524,SUP013,SKU048,2024-08-03,2024-08-11,2024-08-09,788,770,9,101.6,80060.8,0.0,Partial,0.9772,0.0117,0,0,2024-08,2024Q3,2024
PO01525,SUP013,SKU050,2024-08-08,2024-08-16,2024-08-14,3668,3567,48,124.2,455565.6,0.0,Delivered,0.9725,0.0135,0,0,2024-08,2024Q3,2024
PO01526,SUP013,SKU046,2023-09-14,2023-09-22,2023-09-21,4425,4407,47,157.9,698707.5,0.0,Partial,0.9959,0.0107,0,0,2023-09,2023Q3,2023
PO01527,SUP013,SKU041,2023-08-18,2023-08-26,2023-08-26,3682,3681,27,116.17,427737.94,0.0,Delivered,0.9997,0.0073,0,0,2023-08,2023Q3,2023
PO01528,SUP013,SKU047,2024-03-18,2024-03-26,2024-03-25,3861,3805,17,79.61,307374.21,0.0,Delivered,0.9855,0.0045,0,0,2024-03,2024Q1,2024
PO01529,SUP013,SKU047,2023-05-09,2023-05-17,2023-05-16,3949,3926,35,79.61,314379.89,0.0,Delivered,0.9942,0.0089,0,0,2023-05,2023Q2,2023
PO01530,SUP013,SKU044,2024-04-19,2024-04-27,2024-04-26,1590,1568,6,81.52,129616.8,0.0,Partial,0.9862,0.0038,0,0,2024-04,2024Q2,2024
PO01531,SUP013,SKU047,2024-08-05,2024-08-13,2024-08-11,3477,3459,52,79.61,276803.97,0.0,Delivered,0.9948,0.015,0,0,2024-08,2024Q3,2024
PO01532,SUP013,SKU050,2024-01-19,2024-01-27,2024-01-27,4352,4158,24,124.2,540518.4,0.0,Delivered,0.9554,0.0058,0,0,2024-01,2024Q1,2024
PO01533,SUP013,SKU048,2024-02-27,2024-03-06,2024-03-04,1783,1752,15,101.6,181152.8,0.0,Delivered,0.9826,0.0086,0,0,2024-02,2024Q1,2024
PO01534,SUP013,SKU043,2023-01-25,2023-02-02,2023-01-31,1911,1841,20,234.13,447422.43,0.0,Delivered,0.9634,0.0109,0,0,2023-01,2023Q1,2023
PO01535,SUP013,SKU043,2024-10-18,2024-10-26,2024-10-26,1734,1682,29,234.13,405981.42,0.0,Delivered,0.97,0.0172,0,0,2024-10,2024Q4,2024
PO01536,SUP013,SKU042,2024-05-13,2024-05-21,2024-05-19,4846,4781,64,88.42,428483.32,0.0,Delivered,0.9866,0.0134,0,0,2024-05,2024Q2,2024
PO01537,SUP013,SKU044,2023-03-29,2023-04-06,2023-04-06,3215,3191,57,81.52,262086.8,0.0,Partial,0.9925,0.0179,0,0,2023-03,2023Q1,2023
PO01538,SUP013,SKU048,2023-06-04,2023-06-12,2023-06-12,3473,3407,61,101.6,352856.8,0.0,Partial,0.981,0.0179,0,0,2023-06,2023Q2,2023
PO01539,SUP013,SKU043,2024-05-01,2024-05-09,2024-05-08,1331,1317,23,234.13,311627.03,0.0,Partial,0.9895,0.0175,0,0,2024-05,2024Q2,2024
PO01540,SUP013,SKU045,2024-03-01,2024-03-09,2024-03-08,1796,1756,24,106.14,190627.44,0.0,Delivered,0.9777,0.0137,0,0,2024-03,2024Q1,2024
PO01541,SUP013,SKU048,2023-09-13,2023-09-21,2023-09-21,4144,3956,69,101.6,421030.4,0.0,Partial,0.9546,0.0174,0,0,2023-09,2023Q3,2023
PO01542,SUP013,SKU041,2024-01-24,2024-02-01,2024-01-30,3468,3456,12,116.17,402877.56,0.0,Delivered,0.9965,0.0035,0,0,2024-01,2024Q1,2024
PO01543,SUP013,SKU045,2024-05-18,2024-05-26,2024-05-25,1196,1189,3,106.14,126943.44,0.0,Partial,0.9941,0.0025,0,0,2024-05,2024Q2,2024
PO01544,SUP013,SKU042,2024-11-24,2024-12-02,2024-11-30,2114,2109,30,88.42,186919.88,0.0,Partial,0.9976,0.0142,0,0,2024-11,2024Q4,2024
PO01545,SUP013,SKU049,2023-12-30,2024-01-07,2024-01-07,3922,3920,19,101.28,397220.16,0.0,Partial,0.9995,0.0048,0,0,2023-12,2023Q4,2023
PO01546,SUP013,SKU045,2023-10-14,2023-10-22,2023-10-22,4510,4356,56,106.14,478691.4,0.0,Partial,0.9659,0.0129,0,0,2023-10,2023Q4,2023
PO01547,SUP013,SKU042,2023-09-27,2023-10-05,2023-10-05,2735,2700,24,88.42,241828.7,0.0,Delivered,0.9872,0.0089,0,0,2023-09,2023Q3,2023
PO01548,SUP013,SKU048,2023-12-07,2023-12-15,2023-12-13,587,579,4,101.6,59639.2,0.0,Partial,0.9864,0.0069,0,0,2023-12,2023Q4,2023
PO01549,SUP013,SKU047,2024-01-25,2024-02-02,2024-02-01,3573,3454,58,79.61,284446.53,0.0,Delivered,0.9667,0.0168,0,0,2024-01,2024Q1,2024
PO01550,SUP013,SKU048,2024-02-21,2024-02-29,2024-02-28,2642,2582,13,101.6,268427.2,0.0,Delivered,0.9773,0.005,0,0,2024-02,2024Q1,2024
PO01551,SUP013,SKU042,2024-11-18,2024-11-26,2024-11-25,4668,4643,11,88.42,412744.56,0.0,Partial,0.9946,0.0024,0,0,2024-11,2024Q4,2024
PO01552,SUP013,SKU041,2023-09-06,2023-09-14,2023-09-14,2441,2414,0,116.17,283570.97,0.0,Delivered,0.9889,0.0,0,0,2023-09,2023Q3,2023
PO01553,SUP013,SKU050,2023-12-16,2023-12-24,2023-12-24,4274,4195,55,124.2,530830.8,0.0,Partial,0.9815,0.0131,0,0,2023-12,2023Q4,2023
PO01554,SUP013,SKU047,2023-05-05,2023-05-13,2023-05-11,1164,1116,2,79.61,92666.04,0.0,Delivered,0.9588,0.0018,0,0,2023-05,2023Q2,2023
PO01555,SUP013,SKU048,2023-08-27,2023-09-04,2023-09-03,3124,3065,50,101.6,317398.4,0.0,Partial,0.9811,0.0163,0,0,2023-08,2023Q3,2023
PO01556,SUP013,SKU044,2024-09-11,2024-09-19,2024-09-17,1001,973,1,81.52,81601.52,0.0,Delivered,0.972,0.001,0,0,2024-09,2024Q3,2024
PO01557,SUP013,SKU046,2023-09-27,2023-10-05,2023-10-05,1515,1492,5,157.9,239218.5,0.0,Partial,0.9848,0.0034,0,0,2023-09,2023Q3,2023
PO01558,SUP013,SKU047,2023-08-22,2023-08-30,2023-08-28,2930,2871,16,79.61,233257.3,0.0,Delivered,0.9799,0.0056,0,0,2023-08,2023Q3,2023
PO01559,SUP013,SKU043,2023-09-14,2023-09-22,2023-09-20,557,547,2,234.13,130410.41,0.0,Delivered,0.982,0.0037,0,0,2023-09,2023Q3,2023
PO01560,SUP013,SKU048,2023-03-08,2023-03-16,2023-03-14,994,975,1,101.6,100990.4,0.0,Delivered,0.9809,0.001,0,0,2023-03,2023Q1,2023
PO01561,SUP013,SKU050,2023-01-13,2023-01-21,2023-01-20,3461,3408,65,124.2,429856.2,0.0,Delivered,0.9847,0.0191,0,0,2023-01,2023Q1,2023
PO01562,SUP013,SKU049,2023-09-26,2023-10-04,2023-10-03,4435,4295,42,101.28,449176.8,0.0,Partial,0.9684,0.0098,0,0,2023-09,2023Q3,2023
PO01563,SUP013,SKU047,2023-07-14,2023-07-22,2023-07-20,3390,3289,21,79.61,269877.9,0.0,Delivered,0.9702,0.0064,0,0,2023-07,2023Q3,2023
PO01564,SUP013,SKU043,2024-04-19,2024-04-27,2024-04-27,1663,1641,31,234.13,389358.19,0.0,Partial,0.9868,0.0189,0,0,2024-04,2024Q2,2024
PO01565,SUP013,SKU043,2023-11-21,2023-11-29,2023-11-29,3772,3652,59,234.13,883138.36,0.0,Delivered,0.9682,0.0162,0,0,2023-11,2023Q4,2023
PO01566,SUP013,SKU041,2023-06-04,2023-06-12,2023-06-12,634,614,4,116.17,73651.78,0.0,Partial,0.9685,0.0065,0,0,2023-06,2023Q2,2023
PO01567,SUP013,SKU047,2024-05-24,2024-06-01,2024-05-30,2774,2666,38,79.61,220838.14,0.0,Delivered,0.9611,0.0143,0,0,2024-05,2024Q2,2024
PO01568,SUP013,SKU048,2024-03-21,2024-03-29,2024-03-27,989,957,18,101.6,100482.4,0.0,Partial,0.9676,0.0188,0,0,2024-03,2024Q1,2024
PO01569,SUP013,SKU043,2024-09-14,2024-09-22,2024-09-21,2272,2205,13,234.13,531943.36,0.0,Partial,0.9705,0.0059,0,0,2024-09,2024Q3,2024
PO01570,SUP013,SKU046,2023-12-13,2023-12-21,2023-12-20,1498,1467,10,157.9,236534.2,0.0,Delivered,0.9793,0.0068,0,0,2023-12,2023Q4,2023
PO01571,SUP013,SKU046,2023-05-12,2023-05-20,2023-05-20,645,627,2,157.9,101845.5,0.0,Delivered,0.9721,0.0032,0,0,2023-05,2023Q2,2023
PO01572,SUP013,SKU046,2023-08-28,2023-09-05,2023-09-03,4400,4353,50,157.9,694760.0,0.0,Delivered,0.9893,0.0115,0,0,2023-08,2023Q3,2023
PO01573,SUP013,SKU044,2023-07-19,2023-07-27,2023-07-25,2375,2340,38,81.52,193610.0,0.0,Delivered,0.9853,0.0162,0,0,2023-07,2023Q3,2023
PO01574,SUP013,SKU046,2024-05-15,2024-05-23,2024-05-22,4685,4657,13,157.9,739761.5,0.0,Partial,0.994,0.0028,0,0,2024-05,2024Q2,2024
PO01575,SUP013,SKU045,2023-03-25,2023-04-02,2023-03-31,2679,2554,9,106.14,284349.06,0.0,Partial,0.9533,0.0035,0,0,2023-03,2023Q1,2023
PO01576,SUP013,SKU050,2023-05-27,2023-06-04,2023-06-03,2520,2422,17,124.2,312984.0,0.0,Partial,0.9611,0.007,0,0,2023-05,2023Q2,2023
PO01577,SUP013,SKU044,2024-05-09,2024-05-17,2024-05-16,4470,4466,47,81.52,364394.4,0.0,Delivered,0.9991,0.0105,0,0,2024-05,2024Q2,2024
PO01578,SUP013,SKU047,2024-09-03,2024-09-11,2024-09-11,2096,2046,10,79.61,166862.56,0.0,Delivered,0.9761,0.0049,0,0,2024-09,2024Q3,2024
PO01579,SUP013,SKU047,2024-03-09,2024-03-17,2024-03-16,2638,2533,1,79.61,210011.18,0.0,Partial,0.9602,0.0004,0,0,2024-03,2024Q1,2024
PO01580,SUP013,SKU046,2023-03-22,2023-03-30,2023-03-30,4159,4081,48,157.9,656706.1,0.0,Delivered,0.9812,0.0118,0,0,2023-03,2023Q1,2023
PO01581,SUP013,SKU041,2023-04-21,2023-04-29,2023-04-29,4213,4062,26,116.17,489424.21,0.0,Delivered,0.9642,0.0064,0,0,2023-04,2023Q2,2023
PO01582,SUP013,SKU041,2023-05-07,2023-05-15,2023-05-14,3521,3369,25,116.17,409034.57,0.0,Delivered,0.9568,0.0074,0,0,2023-05,2023Q2,2023
PO01583,SUP013,SKU046,2024-10-05,2024-10-13,2024-10-13,3175,3113,40,157.9,501332.5,0.0,Delivered,0.9805,0.0128,0,0,2024-10,2024Q4,2024
PO01584,SUP013,SKU042,2024-08-02,2024-08-10,2024-08-15,957,943,9,88.42,84617.94,5.0,Delivered,0.9854,0.0095,1,0,2024-08,2024Q3,2024
PO01585,SUP013,SKU042,2023-05-24,2023-06-01,2023-05-30,2425,2314,16,88.42,214418.5,0.0,Partial,0.9542,0.0069,0,0,2023-05,2023Q2,2023
PO01586,SUP013,SKU043,2024-02-27,2024-03-06,2024-03-10,4965,4732,74,234.13,1162455.45,4.0,Delivered,0.9531,0.0156,1,0,2024-02,2024Q1,2024
PO01587,SUP013,SKU044,2024-07-15,2024-07-23,2024-07-22,1803,1723,8,81.52,146980.56,0.0,Delivered,0.9556,0.0046,0,0,2024-07,2024Q3,2024
PO01588,SUP013,SKU043,2023-02-27,2023-03-07,2023-03-07,2347,2285,34,234.13,549503.11,0.0,Partial,0.9736,0.0149,0,0,2023-02,2023Q1,2023
PO01589,SUP013,SKU047,2023-05-21,2023-05-29,2023-05-27,3742,3558,35,79.61,297900.62,0.0,Delivered,0.9508,0.0098,0,0,2023-05,2023Q2,2023
PO01590,SUP013,SKU042,2024-07-17,2024-07-25,2024-07-25,2210,2124,14,88.42,195408.2,0.0,Delivered,0.9611,0.0066,0,0,2024-07,2024Q3,2024
PO01591,SUP013,SKU050,2024-08-18,2024-08-26,2024-08-26,3753,3605,65,124.2,466122.6,0.0,Delivered,0.9606,0.018,0,0,2024-08,2024Q3,2024
PO01592,SUP013,SKU044,2023-10-16,2023-10-24,2023-10-23,1809,1794,9,81.52,147469.68,0.0,Delivered,0.9917,0.005,0,0,2023-10,2023Q4,2023
PO01593,SUP013,SKU049,2023-12-01,2023-12-09,2023-12-07,2837,2759,53,101.28,287331.36,0.0,Delivered,0.9725,0.0192,0,0,2023-12,2023Q4,2023
PO01594,SUP013,SKU050,2024-02-20,2024-02-28,2024-02-27,1374,1356,5,124.2,170650.8,0.0,Delivered,0.9869,0.0037,0,0,2024-02,2024Q1,2024
PO01595,SUP013,SKU050,2023-11-02,2023-11-10,2023-11-08,2985,2889,36,124.2,370737.0,0.0,Partial,0.9678,0.0125,0,0,2023-11,2023Q4,2023
PO01596,SUP013,SKU047,2023-09-16,2023-09-24,2023-09-25,2272,2252,9,79.61,180873.92,1.0,Delivered,0.9912,0.004,1,0,2023-09,2023Q3,2023
PO01597,SUP013,SKU044,2023-12-02,2023-12-10,2023-12-10,4527,4409,70,81.52,369041.04,0.0,Delivered,0.9739,0.0159,0,0,2023-12,2023Q4,2023
PO01598,SUP013,SKU045,2023-03-21,2023-03-29,2023-03-29,909,902,16,106.14,96481.26,0.0,Delivered,0.9923,0.0177,0,0,2023-03,2023Q1,2023
PO01599,SUP013,SKU047,2024-03-31,2024-04-08,2024-04-08,1296,1234,4,79.61,103174.56,0.0,Partial,0.9522,0.0032,0,0,2024-03,2024Q1,2024
PO01600,SUP013,SKU045,2024-01-17,2024-01-25,2024-01-25,2936,2902,17,106.14,311627.04,0.0,Delivered,0.9884,0.0059,0,0,2024-01,2024Q1,2024
PO01601,SUP013,SKU041,2024-04-12,2024-04-20,2024-04-20,1485,1479,20,116.17,172512.45,0.0,Delivered,0.996,0.0135,0,0,2024-04,2024Q2,2024
PO01602,SUP013,SKU045,2024-05-02,2024-05-10,2024-05-08,2423,2357,32,106.14,257177.22,0.0,Delivered,0.9728,0.0136,0,0,2024-05,2024Q2,2024
PO01603,SUP013,SKU041,2023-10-04,2023-10-12,2023-10-12,1755,1686,12,116.17,203878.35,0.0,Partial,0.9607,0.0071,0,0,2023-10,2023Q4,2023
PO01604,SUP013,SKU045,2024-05-24,2024-06-01,2024-06-01,608,595,0,106.14,64533.12,0.0,Partial,0.9786,0.0,0,0,2024-05,2024Q2,2024
PO01605,SUP013,SKU048,2023-10-16,2023-10-24,2023-10-23,699,687,2,101.6,71018.4,0.0,Delivered,0.9828,0.0029,0,0,2023-10,2023Q4,2023
PO01606,SUP013,SKU041,2023-01-02,2023-01-10,2023-01-15,4066,3976,62,116.17,472347.22,5.0,Delivered,0.9779,0.0156,1,0,2023-01,2023Q1,2023
PO01607,SUP013,SKU049,2023-10-21,2023-10-29,2023-10-28,4370,4270,77,101.28,442593.6,0.0,Partial,0.9771,0.018,0,0,2023-10,2023Q4,2023
PO01608,SUP013,SKU046,2024-07-07,2024-07-15,2024-07-14,3834,3675,34,157.9,605388.6,0.0,Delivered,0.9585,0.0093,0,0,2024-07,2024Q3,2024
PO01609,SUP013,SKU045,2023-10-27,2023-11-04,2023-11-03,4942,4795,8,106.14,524543.88,0.0,Delivered,0.9703,0.0017,0,0,2023-10,2023Q4,2023
PO01610,SUP013,SKU041,2023-05-21,2023-05-29,2023-05-28,4192,4140,13,116.17,486984.64,0.0,Delivered,0.9876,0.0031,0,0,2023-05,2023Q2,2023
PO01611,SUP013,SKU043,2023-12-18,2023-12-26,2023-12-24,1688,1654,27,234.13,395211.44,0.0,Delivered,0.9799,0.0163,0,0,2023-12,2023Q4,2023
PO01612,SUP013,SKU049,2024-08-10,2024-08-18,2024-08-18,3746,3574,7,101.28,379394.88,0.0,Delivered,0.9541,0.002,0,0,2024-08,2024Q3,2024
PO01613,SUP013,SKU044,2024-07-11,2024-07-19,2024-07-19,2586,2577,8,81.52,210810.72,0.0,Delivered,0.9965,0.0031,0,0,2024-07,2024Q3,2024
PO01614,SUP013,SKU047,2024-12-01,2024-12-09,2024-12-09,3166,3123,34,79.61,252045.26,0.0,Delivered,0.9864,0.0109,0,0,2024-12,2024Q4,2024
PO01615,SUP013,SKU044,2024-06-19,2024-06-27,2024-06-25,3376,3333,65,81.52,275211.52,0.0,Delivered,0.9873,0.0195,0,0,2024-06,2024Q2,2024
PO01616,SUP013,SKU042,2024-10-17,2024-10-25,2024-10-23,2042,2013,39,88.42,180553.64,0.0,Delivered,0.9858,0.0194,0,0,2024-10,2024Q4,2024
PO01617,SUP013,SKU042,2024-05-22,2024-05-30,2024-06-02,2481,2450,10,88.42,219370.02,3.0,Partial,0.9875,0.0041,1,0,2024-05,2024Q2,2024
PO01618,SUP013,SKU045,2023-07-15,2023-07-23,2023-07-24,2196,2106,3,106.14,233083.44,1.0,Delivered,0.959,0.0014,1,0,2023-07,2023Q3,2023
PO01619,SUP013,SKU046,2024-04-08,2024-04-16,2024-04-15,3801,3612,24,157.9,600177.9,0.0,Delivered,0.9503,0.0066,0,0,2024-04,2024Q2,2024
PO01620,SUP013,SKU046,2023-08-02,2023-08-10,2023-08-09,843,829,8,157.9,133109.7,0.0,Delivered,0.9834,0.0097,0,0,2023-08,2023Q3,2023
PO01621,SUP013,SKU046,2023-02-01,2023-02-09,2023-02-08,4915,4858,57,157.9,776078.5,0.0,Delivered,0.9884,0.0117,0,0,2023-02,2023Q1,2023
PO01622,SUP013,SKU042,2024-05-17,2024-05-25,2024-05-24,1211,1179,1,88.42,107076.62,0.0,Delivered,0.9736,0.0008,0,0,2024-05,2024Q2,2024
PO01623,SUP013,SKU048,2024-04-10,2024-04-18,2024-04-16,4344,4134,64,101.6,441350.4,0.0,Partial,0.9517,0.0155,0,0,2024-04,2024Q2,2024
PO01624,SUP013,SKU049,2023-08-10,2023-08-18,2023-08-16,1551,1519,0,101.28,157085.28,0.0,Delivered,0.9794,0.0,0,0,2023-08,2023Q3,2023
PO01625,SUP013,SKU045,2024-03-31,2024-04-08,2024-04-07,3679,3642,52,106.14,390489.06,0.0,Delivered,0.9899,0.0143,0,0,2024-03,2024Q1,2024
PO01626,SUP013,SKU046,2024-08-22,2024-08-30,2024-08-30,4200,4051,23,157.9,663180.0,0.0,Partial,0.9645,0.0057,0,0,2024-08,2024Q3,2024
PO01627,SUP013,SKU043,2024-03-12,2024-03-20,2024-03-20,2131,2075,16,234.13,498931.03,0.0,Partial,0.9737,0.0077,0,0,2024-03,2024Q1,2024
PO01628,SUP013,SKU042,2024-01-21,2024-01-29,2024-01-28,4541,4365,61,88.42,401515.22,0.0,Delivered,0.9612,0.014,0,0,2024-01,2024Q1,2024
PO01629,SUP013,SKU041,2023-04-14,2023-04-22,2023-04-20,693,673,9,116.17,80505.81,0.0,Partial,0.9711,0.0134,0,0,2023-04,2023Q2,2023
PO01630,SUP013,SKU047,2024-06-21,2024-06-29,2024-06-27,1371,1331,11,79.61,109145.31,0.0,Partial,0.9708,0.0083,0,0,2024-06,2024Q2,2024
PO01631,SUP013,SKU043,2023-03-10,2023-03-18,2023-03-16,3429,3338,16,234.13,802831.77,0.0,Delivered,0.9735,0.0048,0,0,2023-03,2023Q1,2023
PO01632,SUP013,SKU045,2023-05-04,2023-05-12,2023-05-12,2109,2050,15,106.14,223849.26,0.0,Delivered,0.972,0.0073,0,0,2023-05,2023Q2,2023
PO01633,SUP013,SKU045,2024-05-04,2024-05-12,2024-05-12,3885,3713,15,106.14,412353.9,0.0,Partial,0.9557,0.004,0,0,2024-05,2024Q2,2024
PO01634,SUP013,SKU045,2023-05-17,2023-05-25,2023-05-24,991,966,10,106.14,105184.74,0.0,Partial,0.9748,0.0104,0,0,2023-05,2023Q2,2023
PO01635,SUP013,SKU044,2024-08-22,2024-08-30,2024-08-30,3117,3104,49,81.52,254097.84,0.0,Delivered,0.9958,0.0158,0,0,2024-08,2024Q3,2024
PO01636,SUP013,SKU042,2024-11-10,2024-11-18,2024-11-18,1912,1853,20,88.42,169059.04,0.0,Delivered,0.9691,0.0108,0,0,2024-11,2024Q4,2024
PO01637,SUP013,SKU043,2023-05-30,2023-06-07,2023-06-07,1057,1029,1,234.13,247475.41,0.0,Delivered,0.9735,0.001,0,0,2023-05,2023Q2,2023
PO01638,SUP013,SKU047,2023-09-10,2023-09-18,2023-09-16,3463,3452,28,79.61,275689.43,0.0,Delivered,0.9968,0.0081,0,0,2023-09,2023Q3,2023
PO01639,SUP013,SKU050,2023-02-13,2023-02-21,2023-02-21,2077,2042,15,124.2,257963.4,0.0,Delivered,0.9831,0.0073,0,0,2023-02,2023Q1,2023
PO01640,SUP013,SKU043,2023-08-19,2023-08-27,2023-08-25,4674,4647,70,234.13,1094323.62,0.0,Delivered,0.9942,0.0151,0,0,2023-08,2023Q3,2023
PO01641,SUP013,SKU043,2023-09-05,2023-09-13,2023-09-13,4045,3964,44,234.13,947055.85,0.0,Delivered,0.98,0.0111,0,0,2023-09,2023Q3,2023
PO01642,SUP013,SKU049,2024-10-18,2024-10-26,2024-10-25,4305,4229,28,101.28,436010.4,0.0,Delivered,0.9823,0.0066,0,0,2024-10,2024Q4,2024
PO01643,SUP013,SKU050,2024-09-11,2024-09-19,2024-09-18,4689,4568,76,124.2,582373.8,0.0,Delivered,0.9742,0.0166,0,0,2024-09,2024Q3,2024
PO01644,SUP013,SKU046,2024-07-27,2024-08-04,2024-08-02,1624,1580,15,157.9,256429.6,0.0,Partial,0.9729,0.0095,0,0,2024-07,2024Q3,2024
PO01645,SUP013,SKU044,2024-06-29,2024-07-07,2024-07-06,2697,2688,31,81.52,219859.44,0.0,Delivered,0.9967,0.0115,0,0,2024-06,2024Q2,2024
PO01646,SUP013,SKU049,2023-11-17,2023-11-25,2023-11-25,2066,1998,32,101.28,209244.48,0.0,Partial,0.9671,0.016,0,0,2023-11,2023Q4,2023
PO01647,SUP013,SKU045,2024-11-23,2024-12-01,2024-11-30,2042,2018,5,106.14,216737.88,0.0,Delivered,0.9882,0.0025,0,0,2024-11,2024Q4,2024
PO01648,SUP013,SKU042,2023-07-14,2023-07-22,2023-07-20,3130,3005,31,88.42,276754.6,0.0,Delivered,0.9601,0.0103,0,0,2023-07,2023Q3,2023
PO01649,SUP013,SKU044,2023-10-26,2023-11-03,2023-11-01,3263,3129,31,81.52,265999.76,0.0,Delivered,0.9589,0.0099,0,0,2023-10,2023Q4,2023
PO01650,SUP013,SKU045,2024-02-06,2024-02-14,2024-02-12,4260,4161,50,106.14,452156.4,0.0,Partial,0.9768,0.012,0,0,2024-02,2024Q1,2024
PO01651,SUP013,SKU048,2023-05-08,2023-05-16,2023-05-15,526,501,2,101.6,53441.6,0.0,Delivered,0.9525,0.004,0,0,2023-05,2023Q2,2023
PO01652,SUP013,SKU047,2024-04-10,2024-04-18,2024-04-17,4687,4585,4,79.61,373132.07,0.0,Partial,0.9782,0.0009,0,0,2024-04,2024Q2,2024
PO01653,SUP013,SKU046,2024-10-05,2024-10-13,2024-10-12,4081,3955,14,157.9,644389.9,0.0,Partial,0.9691,0.0035,0,0,2024-10,2024Q4,2024
PO01654,SUP013,SKU047,2023-02-25,2023-03-05,2023-03-06,4993,4876,9,79.61,397492.73,1.0,Partial,0.9766,0.0018,1,0,2023-02,2023Q1,2023
PO01655,SUP013,SKU045,2023-07-29,2023-08-06,2023-08-06,580,554,7,106.14,61561.2,0.0,Delivered,0.9552,0.0126,0,0,2023-07,2023Q3,2023
PO01656,SUP013,SKU041,2024-03-16,2024-03-24,2024-03-22,2685,2675,12,116.17,311916.45,0.0,Partial,0.9963,0.0045,0,0,2024-03,2024Q1,2024
PO01657,SUP013,SKU042,2024-07-20,2024-07-28,2024-07-28,3639,3494,66,88.42,321760.38,0.0,Delivered,0.9602,0.0189,0,0,2024-07,2024Q3,2024
PO01658,SUP013,SKU044,2024-08-07,2024-08-15,2024-08-14,4483,4286,34,81.52,365454.16,0.0,Partial,0.9561,0.0079,0,0,2024-08,2024Q3,2024
PO01659,SUP013,SKU050,2024-04-15,2024-04-23,2024-04-23,2789,2664,16,124.2,346393.8,0.0,Partial,0.9552,0.006,0,0,2024-04,2024Q2,2024
PO01660,SUP013,SKU043,2024-09-06,2024-09-14,2024-09-14,1322,1311,11,234.13,309519.86,0.0,Delivered,0.9917,0.0084,0,0,2024-09,2024Q3,2024
PO01661,SUP013,SKU047,2024-01-29,2024-02-06,2024-02-06,4934,4876,65,79.61,392795.74,0.0,Partial,0.9882,0.0133,0,0,2024-01,2024Q1,2024
PO01662,SUP013,SKU042,2024-06-20,2024-06-28,2024-07-03,3677,3647,27,88.42,325120.34,5.0,Delivered,0.9918,0.0074,1,0,2024-06,2024Q2,2024
